fold,r2,mae,rmse
1,0.713949258087013,32.739494347823424,43.17669398394018
2,0.7027570300704882,32.61258908657251,41.091873940079935
3,0.6241395954223661,37.082687316083764,49.74382804723243
4,0.7354023410514563,32.98926529614359,40.75578822648801
5,0.7419456549096972,32.019058239786084,39.15929087391347
