fold,r2,mae,rmse
1,0.7846944622022586,27.851992375694255,32.63615825384174
2,0.48007209488147007,38.58986767283405,47.505836799044715
3,0.6714073504744831,32.612197405230205,41.70975053287868
4,0.5523027093932069,38.934565393005045,47.569390413125284
5,0.31129138010534263,44.21168338386081,55.30487117859325
