fold,r2,mae,rmse
1,0.8905141623771881,19.339120649709194,24.963752629462338
2,0.5497401926897172,39.71962530999022,55.61852402507987
3,0.756369943237843,32.6754986178418,43.10379922527649
4,0.6792578007031331,30.145842844698432,35.702276790317846
5,0.536101227019087,37.713338217654204,47.419679554025194
