fold,r2,mae,rmse
1,0.8646425153437299,23.093209376810425,28.472910811204414
2,0.8031123551798602,24.33478641705164,31.69526934334393
3,0.7812079241594142,29.653234162433694,37.07439726606039
4,0.8085219276804092,28.482273619435784,36.11971096598279
5,0.8009666437947739,27.300165023768546,33.144903532770485
