fold,r2,mae,rmse
1,0.8681902265018472,0.22092733346966775,0.27742152187146174
2,0.7414339446532345,0.2576067342787763,0.4177051453188301
3,0.6865007512631371,0.2454235279630295,0.3188026705637677
4,0.8556886964350682,0.26931143257337686,0.340557320813668
5,0.6330351482335907,0.3142457442859604,0.46676063582409705
