fold,r2,mae,rmse
1,0.29958405337251814,0.40909292093887145,0.5935026542899594
2,0.7237221085714087,0.3360975450023441,0.429679721854119
3,0.7844943388676675,0.26843302664473023,0.3697775143689498
4,0.6345277700058203,0.3163081693469857,0.3902681303214626
5,0.5183740516720339,0.2932262949397238,0.3458787423159719
