fold,r2,mae,rmse
1,0.8393988205056522,0.24170151024487563,0.30075624864221906
2,0.7871885373820636,0.2607930461540064,0.3288360741737045
3,0.7585341765125435,0.250871701004704,0.30465018012159034
4,0.7527484969577913,0.2682578904676845,0.35287055414409796
5,0.8032296157462044,0.22758642724674538,0.273785288135208
